client_id	path	sentence	up_votes	down_votes	age	gender	accent
0dd05dfa9b2a9c03af87c2657dc8c0af979aaa28a23ffb6f7b919022f95805fef32e116c0f771bb32b96667189acc29ca1e141ff7ff3a10779b0a7982be17a8d	common_voice_zh-CN_19878432.mp3	伊斯兰教最早是随宋代在上海镇经商的大食商人进入上海。	1	0	twenties	male	410000
0dd05dfa9b2a9c03af87c2657dc8c0af979aaa28a23ffb6f7b919022f95805fef32e116c0f771bb32b96667189acc29ca1e141ff7ff3a10779b0a7982be17a8d	common_voice_zh-CN_19878443.mp3	北齐天保三年三月一日葬于邺城之西的西陵。	1	0	twenties	male	410000
0dd05dfa9b2a9c03af87c2657dc8c0af979aaa28a23ffb6f7b919022f95805fef32e116c0f771bb32b96667189acc29ca1e141ff7ff3a10779b0a7982be17a8d	common_voice_zh-CN_19878446.mp3	曾祖父吴仕敬。	1	0	twenties	male	410000
0dd05dfa9b2a9c03af87c2657dc8c0af979aaa28a23ffb6f7b919022f95805fef32e116c0f771bb32b96667189acc29ca1e141ff7ff3a10779b0a7982be17a8d	common_voice_zh-CN_19878458.mp3	路易斯是反抗西班牙统治的尼德兰叛乱中关键人物。	1	0	twenties	male	410000
c963ff4eb471c78c404820fd8931a8be8d75f932470f8fc04adf48ab74e1bbe611a5de194c7608a34791db01fe7ea29598ad8a7341c2f063b279dded9dfd22e8	common_voice_zh-CN_19898212.mp3	其可被描述为可观测变异。	1	0	twenties	male	130000
faa0ecc626e80638016d6295b5018372b8567f5f3177f68039e8049b12b555163027f6ebdeb13fd1771de64bb828ff4ff7c28d3258976a05da6b8baad061aae1	common_voice_zh-CN_19960957.mp3	每一组均有三名参赛者。	0	1	twenties	male	320000
faa0ecc626e80638016d6295b5018372b8567f5f3177f68039e8049b12b555163027f6ebdeb13fd1771de64bb828ff4ff7c28d3258976a05da6b8baad061aae1	common_voice_zh-CN_19961025.mp3	贝尔卢。	1	0	twenties	male	320000
faa0ecc626e80638016d6295b5018372b8567f5f3177f68039e8049b12b555163027f6ebdeb13fd1771de64bb828ff4ff7c28d3258976a05da6b8baad061aae1	common_voice_zh-CN_19961033.mp3	珠峰党参为桔梗科党参属的植物。	0	0	twenties	male	320000
faa0ecc626e80638016d6295b5018372b8567f5f3177f68039e8049b12b555163027f6ebdeb13fd1771de64bb828ff4ff7c28d3258976a05da6b8baad061aae1	common_voice_zh-CN_19961038.mp3	须鲸科被认为早在渐新世中期就和须鲸亚目的其他科分离。	1	0	twenties	male	320000
453b709814056fbfb4499b26a90e16aec01e077432e56f163e42d0954f07caf2a54549dbeed3b3e09cea973c522101d905ad9952f200bb2bb97f2571ed09b6f0	common_voice_zh-CN_19962248.mp3	克罗地亚队以微弱比分差距获得亚军。	1	0	teens	male	350000
94b0e33f792ccbdaa1846def66481c0ea52c1779db263e4228ef2cb07e7c35c4bf4b17cefa721bfaf173cafff89af56ff9d95731c06dbfa0ae9519ff6dc1e301	common_voice_zh-CN_19963957.mp3	此事也导致幻影旅团在黑暗大陆篇展开猎杀西索的行动。	1	0	thirties	female	
4a4e4a24326b8112dc1770c72a4e7334e5debd0096daee6dbaf67f50c410d5f9fce3f7bdd767db89328c95ccd92deae875a47ccfb2ff71088596cab91b87d419	common_voice_zh-CN_19996620.mp3	锉尾蛇主要分布于南印度及斯里兰卡。	1	0	fourties	male	410000
0b93e3ca92f789efee5ddf320b062016fb8ec40f4f62eb3244dc578a75b2a5bd5792f600ceeb51de2f8ba2fb97d10e6fc2e04721e11b8a5a304ca6982dfeb599	common_voice_zh-CN_20009542.mp3	但不久后并发症突发骤逝。	1	0	thirties	female	130000
0b93e3ca92f789efee5ddf320b062016fb8ec40f4f62eb3244dc578a75b2a5bd5792f600ceeb51de2f8ba2fb97d10e6fc2e04721e11b8a5a304ca6982dfeb599	common_voice_zh-CN_20009557.mp3	她的雕像也出现在伦敦西敏寺的西门上方。	1	0	thirties	female	130000
61327f8ca2a6cdf961b07e3c9e294f9472c572cd45715618070e67a68724fdfa5a637e3fe5cfb1955898cc540507dd324056c100b975e2a81ee0d5e0d5ad8140	common_voice_zh-CN_20009565.mp3	本部纹章为五三桐。	1	0	twenties	male	130000
61327f8ca2a6cdf961b07e3c9e294f9472c572cd45715618070e67a68724fdfa5a637e3fe5cfb1955898cc540507dd324056c100b975e2a81ee0d5e0d5ad8140	common_voice_zh-CN_20009574.mp3	格尔木是新兴的一座资源开发型的工业城市。	1	0	twenties	male	130000
61327f8ca2a6cdf961b07e3c9e294f9472c572cd45715618070e67a68724fdfa5a637e3fe5cfb1955898cc540507dd324056c100b975e2a81ee0d5e0d5ad8140	common_voice_zh-CN_20009588.mp3	然而伊拉克与伊朗的矛盾以及什叶派穆斯林社群威胁着复兴党政权的稳定。	1	0	twenties	male	130000
61327f8ca2a6cdf961b07e3c9e294f9472c572cd45715618070e67a68724fdfa5a637e3fe5cfb1955898cc540507dd324056c100b975e2a81ee0d5e0d5ad8140	common_voice_zh-CN_20009591.mp3	他跟阿基米德是好友。	1	0	twenties	male	130000
61327f8ca2a6cdf961b07e3c9e294f9472c572cd45715618070e67a68724fdfa5a637e3fe5cfb1955898cc540507dd324056c100b975e2a81ee0d5e0d5ad8140	common_voice_zh-CN_20009607.mp3	其他部分亦存疑。	0	0	twenties	male	130000
4a4e4a24326b8112dc1770c72a4e7334e5debd0096daee6dbaf67f50c410d5f9fce3f7bdd767db89328c95ccd92deae875a47ccfb2ff71088596cab91b87d419	common_voice_zh-CN_20010025.mp3	同时它也可作兽用药销售。	0	1	fourties	male	410000
4a4e4a24326b8112dc1770c72a4e7334e5debd0096daee6dbaf67f50c410d5f9fce3f7bdd767db89328c95ccd92deae875a47ccfb2ff71088596cab91b87d419	common_voice_zh-CN_20010026.mp3	干隆五十八年。	1	0	fourties	male	410000
4a4e4a24326b8112dc1770c72a4e7334e5debd0096daee6dbaf67f50c410d5f9fce3f7bdd767db89328c95ccd92deae875a47ccfb2ff71088596cab91b87d419	common_voice_zh-CN_20010028.mp3	出身于冈山县。	0	0	fourties	male	410000
4a4e4a24326b8112dc1770c72a4e7334e5debd0096daee6dbaf67f50c410d5f9fce3f7bdd767db89328c95ccd92deae875a47ccfb2ff71088596cab91b87d419	common_voice_zh-CN_20010057.mp3	以心为中心以行动经验为原驱力。	1	0	fourties	male	410000
4a4e4a24326b8112dc1770c72a4e7334e5debd0096daee6dbaf67f50c410d5f9fce3f7bdd767db89328c95ccd92deae875a47ccfb2ff71088596cab91b87d419	common_voice_zh-CN_20010058.mp3	他就想占有呀	1	0	fourties	male	410000
0b93e3ca92f789efee5ddf320b062016fb8ec40f4f62eb3244dc578a75b2a5bd5792f600ceeb51de2f8ba2fb97d10e6fc2e04721e11b8a5a304ca6982dfeb599	common_voice_zh-CN_20010185.mp3	日本与东帝汶的关系可追溯至第二次世界大战期间。	1	0	thirties	female	130000
0b93e3ca92f789efee5ddf320b062016fb8ec40f4f62eb3244dc578a75b2a5bd5792f600ceeb51de2f8ba2fb97d10e6fc2e04721e11b8a5a304ca6982dfeb599	common_voice_zh-CN_20010233.mp3	盖萨二世。	1	0	thirties	female	130000
0b93e3ca92f789efee5ddf320b062016fb8ec40f4f62eb3244dc578a75b2a5bd5792f600ceeb51de2f8ba2fb97d10e6fc2e04721e11b8a5a304ca6982dfeb599	common_voice_zh-CN_20010244.mp3	不当结论系指结论无法从已建立的前提推论出来。	1	0	thirties	female	130000
0b93e3ca92f789efee5ddf320b062016fb8ec40f4f62eb3244dc578a75b2a5bd5792f600ceeb51de2f8ba2fb97d10e6fc2e04721e11b8a5a304ca6982dfeb599	common_voice_zh-CN_20018665.mp3	在绘画中若望一世一般被表现为待在监狱里通过铁栏杆向外望。	1	0	thirties	female	130000
0b93e3ca92f789efee5ddf320b062016fb8ec40f4f62eb3244dc578a75b2a5bd5792f600ceeb51de2f8ba2fb97d10e6fc2e04721e11b8a5a304ca6982dfeb599	common_voice_zh-CN_20018666.mp3	这样的话我们可以再约	1	0	thirties	female	130000
0b93e3ca92f789efee5ddf320b062016fb8ec40f4f62eb3244dc578a75b2a5bd5792f600ceeb51de2f8ba2fb97d10e6fc2e04721e11b8a5a304ca6982dfeb599	common_voice_zh-CN_20018781.mp3	中央银行天津分行大楼是中央银行在中国天津建造的分行大楼。	1	0	thirties	female	130000
0b93e3ca92f789efee5ddf320b062016fb8ec40f4f62eb3244dc578a75b2a5bd5792f600ceeb51de2f8ba2fb97d10e6fc2e04721e11b8a5a304ca6982dfeb599	common_voice_zh-CN_20018782.mp3	力量训练有助于提升休息时的基础代谢率。	1	0	thirties	female	130000
0b93e3ca92f789efee5ddf320b062016fb8ec40f4f62eb3244dc578a75b2a5bd5792f600ceeb51de2f8ba2fb97d10e6fc2e04721e11b8a5a304ca6982dfeb599	common_voice_zh-CN_20018810.mp3	奇鳗为康吉鳗科奇鳗属的鱼类。	1	0	thirties	female	130000
0b93e3ca92f789efee5ddf320b062016fb8ec40f4f62eb3244dc578a75b2a5bd5792f600ceeb51de2f8ba2fb97d10e6fc2e04721e11b8a5a304ca6982dfeb599	common_voice_zh-CN_20018832.mp3	契马布埃意大利佛罗伦萨最早的画家之一。	0	0	thirties	female	130000
4a4e4a24326b8112dc1770c72a4e7334e5debd0096daee6dbaf67f50c410d5f9fce3f7bdd767db89328c95ccd92deae875a47ccfb2ff71088596cab91b87d419	common_voice_zh-CN_20018864.mp3	有人认为这跟金星绕日的周期。	1	0	fourties	male	410000
4a4e4a24326b8112dc1770c72a4e7334e5debd0096daee6dbaf67f50c410d5f9fce3f7bdd767db89328c95ccd92deae875a47ccfb2ff71088596cab91b87d419	common_voice_zh-CN_20018881.mp3	国营林场是下辖的一个类似乡级单位。	1	0	fourties	male	410000
4a4e4a24326b8112dc1770c72a4e7334e5debd0096daee6dbaf67f50c410d5f9fce3f7bdd767db89328c95ccd92deae875a47ccfb2ff71088596cab91b87d419	common_voice_zh-CN_20018882.mp3	丑妮子。	1	0	fourties	male	410000
4a4e4a24326b8112dc1770c72a4e7334e5debd0096daee6dbaf67f50c410d5f9fce3f7bdd767db89328c95ccd92deae875a47ccfb2ff71088596cab91b87d419	common_voice_zh-CN_20018910.mp3	胭脂鱼只有一排梳子状结构的咽头齿。	0	0	fourties	male	410000
61327f8ca2a6cdf961b07e3c9e294f9472c572cd45715618070e67a68724fdfa5a637e3fe5cfb1955898cc540507dd324056c100b975e2a81ee0d5e0d5ad8140	common_voice_zh-CN_20051208.mp3	该站由金温公司运输部武义站管辖。	1	0	twenties	male	130000
61327f8ca2a6cdf961b07e3c9e294f9472c572cd45715618070e67a68724fdfa5a637e3fe5cfb1955898cc540507dd324056c100b975e2a81ee0d5e0d5ad8140	common_voice_zh-CN_20051251.mp3	最后皇帝裁决免死。	1	0	twenties	male	130000
61327f8ca2a6cdf961b07e3c9e294f9472c572cd45715618070e67a68724fdfa5a637e3fe5cfb1955898cc540507dd324056c100b975e2a81ee0d5e0d5ad8140	common_voice_zh-CN_20051290.mp3	川崎新町站的铁路车站。	1	0	twenties	male	130000
61327f8ca2a6cdf961b07e3c9e294f9472c572cd45715618070e67a68724fdfa5a637e3fe5cfb1955898cc540507dd324056c100b975e2a81ee0d5e0d5ad8140	common_voice_zh-CN_20051292.mp3	日本与东帝汶的关系可追溯至第二次世界大战期间。	0	1	twenties	male	130000
61327f8ca2a6cdf961b07e3c9e294f9472c572cd45715618070e67a68724fdfa5a637e3fe5cfb1955898cc540507dd324056c100b975e2a81ee0d5e0d5ad8140	common_voice_zh-CN_20051309.mp3	单县各乡镇设有卫生院或医院。	0	0	twenties	male	130000
61327f8ca2a6cdf961b07e3c9e294f9472c572cd45715618070e67a68724fdfa5a637e3fe5cfb1955898cc540507dd324056c100b975e2a81ee0d5e0d5ad8140	common_voice_zh-CN_20051331.mp3	城门谷运动场前身为象鼻山临时房屋区。	0	0	twenties	male	130000
61327f8ca2a6cdf961b07e3c9e294f9472c572cd45715618070e67a68724fdfa5a637e3fe5cfb1955898cc540507dd324056c100b975e2a81ee0d5e0d5ad8140	common_voice_zh-CN_20051350.mp3	北魏皇始二年。	1	0	twenties	male	130000
61327f8ca2a6cdf961b07e3c9e294f9472c572cd45715618070e67a68724fdfa5a637e3fe5cfb1955898cc540507dd324056c100b975e2a81ee0d5e0d5ad8140	common_voice_zh-CN_20051352.mp3	乐曲短小而曲风明亮。	1	0	twenties	male	130000
61327f8ca2a6cdf961b07e3c9e294f9472c572cd45715618070e67a68724fdfa5a637e3fe5cfb1955898cc540507dd324056c100b975e2a81ee0d5e0d5ad8140	common_voice_zh-CN_20051367.mp3	毕苏斯基在其政治生涯前期是波兰社会党的领导人。	1	0	twenties	male	130000
61327f8ca2a6cdf961b07e3c9e294f9472c572cd45715618070e67a68724fdfa5a637e3fe5cfb1955898cc540507dd324056c100b975e2a81ee0d5e0d5ad8140	common_voice_zh-CN_20051425.mp3	刘銮雄证实吕丽君怀孕。	1	0	twenties	male	130000
61327f8ca2a6cdf961b07e3c9e294f9472c572cd45715618070e67a68724fdfa5a637e3fe5cfb1955898cc540507dd324056c100b975e2a81ee0d5e0d5ad8140	common_voice_zh-CN_20051442.mp3	顾客也可以使用密码货币比特币来购买物品。	1	0	twenties	male	130000
61327f8ca2a6cdf961b07e3c9e294f9472c572cd45715618070e67a68724fdfa5a637e3fe5cfb1955898cc540507dd324056c100b975e2a81ee0d5e0d5ad8140	common_voice_zh-CN_20051443.mp3	恋歌的主题是爱。	1	0	twenties	male	130000
61327f8ca2a6cdf961b07e3c9e294f9472c572cd45715618070e67a68724fdfa5a637e3fe5cfb1955898cc540507dd324056c100b975e2a81ee0d5e0d5ad8140	common_voice_zh-CN_20051459.mp3	是象牙贝目丽象牙贝科丽象牙贝属的一种。	0	0	twenties	male	130000
546fba2291aafa32ee5bd90296d768a370c86d12f7b6e2c177313d164422876a03dbb05a26bbf3383b394df04e5b2031cd2162fa63b3a2c377f186cf1b1adfcb	common_voice_zh-CN_20051600.mp3	干元元年复改瀼州。	0	0	thirties	male	510000
94b0e33f792ccbdaa1846def66481c0ea52c1779db263e4228ef2cb07e7c35c4bf4b17cefa721bfaf173cafff89af56ff9d95731c06dbfa0ae9519ff6dc1e301	common_voice_zh-CN_20052895.mp3	它们灭绝的原因是受到大家鼠和野猫的掠食及为制作女帽而被射杀所致。	1	0	thirties	female	
189cbb6688527fccfe9108601b7af1f88ab40fb11bb1c6033d56384bd696bd5d1d632dfe0a4c503b2aff0eb687975465fba0cae92c2f410249cea3f4b1b08b42	common_voice_zh-CN_20069313.mp3	布雷斯特的海港优势首先由黎塞留枢机认识到。	1	0	twenties	male	410000
189cbb6688527fccfe9108601b7af1f88ab40fb11bb1c6033d56384bd696bd5d1d632dfe0a4c503b2aff0eb687975465fba0cae92c2f410249cea3f4b1b08b42	common_voice_zh-CN_20069319.mp3	毛蕊三角车为堇菜科三角车属下的一个种。	1	0	twenties	male	410000
189cbb6688527fccfe9108601b7af1f88ab40fb11bb1c6033d56384bd696bd5d1d632dfe0a4c503b2aff0eb687975465fba0cae92c2f410249cea3f4b1b08b42	common_voice_zh-CN_20070076.mp3	尤里二世当下便决定要在该地点建造大基捷日城。	1	0	twenties	male	410000
189cbb6688527fccfe9108601b7af1f88ab40fb11bb1c6033d56384bd696bd5d1d632dfe0a4c503b2aff0eb687975465fba0cae92c2f410249cea3f4b1b08b42	common_voice_zh-CN_20070077.mp3	因此其真实元件中会有一些电感造成的特性。	1	0	twenties	male	410000
189cbb6688527fccfe9108601b7af1f88ab40fb11bb1c6033d56384bd696bd5d1d632dfe0a4c503b2aff0eb687975465fba0cae92c2f410249cea3f4b1b08b42	common_voice_zh-CN_20070098.mp3	犁头鳅为平鳍鳅科犁头鳅属的鱼类。	0	0	twenties	male	410000
189cbb6688527fccfe9108601b7af1f88ab40fb11bb1c6033d56384bd696bd5d1d632dfe0a4c503b2aff0eb687975465fba0cae92c2f410249cea3f4b1b08b42	common_voice_zh-CN_20070101.mp3	小油菊为菊科小葵子属下的一个种。	1	0	twenties	male	410000
189cbb6688527fccfe9108601b7af1f88ab40fb11bb1c6033d56384bd696bd5d1d632dfe0a4c503b2aff0eb687975465fba0cae92c2f410249cea3f4b1b08b42	common_voice_zh-CN_20070105.mp3	该遗址目前位于中国天津市滨海新区东炮台路。	1	0	twenties	male	410000
189cbb6688527fccfe9108601b7af1f88ab40fb11bb1c6033d56384bd696bd5d1d632dfe0a4c503b2aff0eb687975465fba0cae92c2f410249cea3f4b1b08b42	common_voice_zh-CN_20070135.mp3	当选修生	1	0	twenties	male	410000
189cbb6688527fccfe9108601b7af1f88ab40fb11bb1c6033d56384bd696bd5d1d632dfe0a4c503b2aff0eb687975465fba0cae92c2f410249cea3f4b1b08b42	common_voice_zh-CN_20070147.mp3	接着萝伦就听珍的建议试穿了一件黑色礼服。	1	0	twenties	male	410000
189cbb6688527fccfe9108601b7af1f88ab40fb11bb1c6033d56384bd696bd5d1d632dfe0a4c503b2aff0eb687975465fba0cae92c2f410249cea3f4b1b08b42	common_voice_zh-CN_20070150.mp3	曾铣人。	0	0	twenties	male	410000
189cbb6688527fccfe9108601b7af1f88ab40fb11bb1c6033d56384bd696bd5d1d632dfe0a4c503b2aff0eb687975465fba0cae92c2f410249cea3f4b1b08b42	common_voice_zh-CN_20070176.mp3	日本粗叶木为茜草科粗叶木属下的一个种。	1	0	twenties	male	410000
189cbb6688527fccfe9108601b7af1f88ab40fb11bb1c6033d56384bd696bd5d1d632dfe0a4c503b2aff0eb687975465fba0cae92c2f410249cea3f4b1b08b42	common_voice_zh-CN_20070178.mp3	小笠原信兴是日本战国时代至安土桃山时代的武将。	1	0	twenties	male	410000
189cbb6688527fccfe9108601b7af1f88ab40fb11bb1c6033d56384bd696bd5d1d632dfe0a4c503b2aff0eb687975465fba0cae92c2f410249cea3f4b1b08b42	common_voice_zh-CN_20070191.mp3	殿试登进士第二甲第二十名。	1	0	twenties	male	410000
faf7f7f9023bb49ee9ef6b820502440aff03b5332add43977013511146eed9ae9882ed7fdaf2b47c85b38563998a2470eeb0ad2381783d4eca50e513e2ff0ea1	common_voice_zh-CN_20070197.mp3	狭义的曲则多指宋朝以来的南曲和北曲。	0	0	twenties	male	
faf7f7f9023bb49ee9ef6b820502440aff03b5332add43977013511146eed9ae9882ed7fdaf2b47c85b38563998a2470eeb0ad2381783d4eca50e513e2ff0ea1	common_voice_zh-CN_20070198.mp3	经济这个概念在古希腊跟现代并不相同。	1	0	twenties	male	
189cbb6688527fccfe9108601b7af1f88ab40fb11bb1c6033d56384bd696bd5d1d632dfe0a4c503b2aff0eb687975465fba0cae92c2f410249cea3f4b1b08b42	common_voice_zh-CN_20070207.mp3	蕨森林是个布里斯本新近发展的市辖区。	1	0	twenties	male	410000
189cbb6688527fccfe9108601b7af1f88ab40fb11bb1c6033d56384bd696bd5d1d632dfe0a4c503b2aff0eb687975465fba0cae92c2f410249cea3f4b1b08b42	common_voice_zh-CN_20070210.mp3	卡萨盖。	0	0	twenties	male	410000
189cbb6688527fccfe9108601b7af1f88ab40fb11bb1c6033d56384bd696bd5d1d632dfe0a4c503b2aff0eb687975465fba0cae92c2f410249cea3f4b1b08b42	common_voice_zh-CN_20070214.mp3	经过兰斯白房站的所有列车均经过兰斯站。	1	0	twenties	male	410000
189cbb6688527fccfe9108601b7af1f88ab40fb11bb1c6033d56384bd696bd5d1d632dfe0a4c503b2aff0eb687975465fba0cae92c2f410249cea3f4b1b08b42	common_voice_zh-CN_20070215.mp3	郭台铭提告求偿。	1	0	twenties	male	410000
faf7f7f9023bb49ee9ef6b820502440aff03b5332add43977013511146eed9ae9882ed7fdaf2b47c85b38563998a2470eeb0ad2381783d4eca50e513e2ff0ea1	common_voice_zh-CN_20070223.mp3	毛山鼠李为鼠李科鼠李属下的一个变种。	1	0	twenties	male	
faf7f7f9023bb49ee9ef6b820502440aff03b5332add43977013511146eed9ae9882ed7fdaf2b47c85b38563998a2470eeb0ad2381783d4eca50e513e2ff0ea1	common_voice_zh-CN_20070225.mp3	职涯教练也常被说是职涯指导。	0	1	twenties	male	
faf7f7f9023bb49ee9ef6b820502440aff03b5332add43977013511146eed9ae9882ed7fdaf2b47c85b38563998a2470eeb0ad2381783d4eca50e513e2ff0ea1	common_voice_zh-CN_20070261.mp3	中国方面已拒绝做出任何军事承诺帮助驻阿美军和北约部队。	0	0	twenties	male	
faf7f7f9023bb49ee9ef6b820502440aff03b5332add43977013511146eed9ae9882ed7fdaf2b47c85b38563998a2470eeb0ad2381783d4eca50e513e2ff0ea1	common_voice_zh-CN_20070263.mp3	遂吸收众多渴望消灾除难的人入道。	0	1	twenties	male	
faf7f7f9023bb49ee9ef6b820502440aff03b5332add43977013511146eed9ae9882ed7fdaf2b47c85b38563998a2470eeb0ad2381783d4eca50e513e2ff0ea1	common_voice_zh-CN_20070264.mp3	他还以拨款和其他方式支持一家德国文化中心。	0	0	twenties	male	
faf7f7f9023bb49ee9ef6b820502440aff03b5332add43977013511146eed9ae9882ed7fdaf2b47c85b38563998a2470eeb0ad2381783d4eca50e513e2ff0ea1	common_voice_zh-CN_20070277.mp3	有空会去聊聊天	1	0	twenties	male	
faf7f7f9023bb49ee9ef6b820502440aff03b5332add43977013511146eed9ae9882ed7fdaf2b47c85b38563998a2470eeb0ad2381783d4eca50e513e2ff0ea1	common_voice_zh-CN_20070280.mp3	交汇点路标告知某高速公路与其他高速公路或重要国道的连接。	0	0	twenties	male	
faf7f7f9023bb49ee9ef6b820502440aff03b5332add43977013511146eed9ae9882ed7fdaf2b47c85b38563998a2470eeb0ad2381783d4eca50e513e2ff0ea1	common_voice_zh-CN_20070322.mp3	中央大厅正面对出处建有月台。	0	1	twenties	male	
faf7f7f9023bb49ee9ef6b820502440aff03b5332add43977013511146eed9ae9882ed7fdaf2b47c85b38563998a2470eeb0ad2381783d4eca50e513e2ff0ea1	common_voice_zh-CN_20070341.mp3	粤语新闻连财经和天气报告为时约一小时。	0	1	twenties	male	
faf7f7f9023bb49ee9ef6b820502440aff03b5332add43977013511146eed9ae9882ed7fdaf2b47c85b38563998a2470eeb0ad2381783d4eca50e513e2ff0ea1	common_voice_zh-CN_20070347.mp3	大原野神社是一座位于日本京都市西京区大原野的神社。	1	0	twenties	male	
faf7f7f9023bb49ee9ef6b820502440aff03b5332add43977013511146eed9ae9882ed7fdaf2b47c85b38563998a2470eeb0ad2381783d4eca50e513e2ff0ea1	common_voice_zh-CN_20070351.mp3	毛里求斯艳织雀是毛里求斯特有的一种鸟。	1	0	twenties	male	
faf7f7f9023bb49ee9ef6b820502440aff03b5332add43977013511146eed9ae9882ed7fdaf2b47c85b38563998a2470eeb0ad2381783d4eca50e513e2ff0ea1	common_voice_zh-CN_20070360.mp3	葡萄酒有许多分类方式。	1	0	twenties	male	
faf7f7f9023bb49ee9ef6b820502440aff03b5332add43977013511146eed9ae9882ed7fdaf2b47c85b38563998a2470eeb0ad2381783d4eca50e513e2ff0ea1	common_voice_zh-CN_20070361.mp3	短序山梅花为虎耳草科山梅花属下的一个种。	1	0	twenties	male	
faf7f7f9023bb49ee9ef6b820502440aff03b5332add43977013511146eed9ae9882ed7fdaf2b47c85b38563998a2470eeb0ad2381783d4eca50e513e2ff0ea1	common_voice_zh-CN_20070363.mp3	乘坐汽车而不是轿子	0	0	twenties	male	
faf7f7f9023bb49ee9ef6b820502440aff03b5332add43977013511146eed9ae9882ed7fdaf2b47c85b38563998a2470eeb0ad2381783d4eca50e513e2ff0ea1	common_voice_zh-CN_20070365.mp3	其他调研内容包括武器的点射能力以及后座力等问题。	1	0	twenties	male	
189cbb6688527fccfe9108601b7af1f88ab40fb11bb1c6033d56384bd696bd5d1d632dfe0a4c503b2aff0eb687975465fba0cae92c2f410249cea3f4b1b08b42	common_voice_zh-CN_20070487.mp3	北辰东路将设置隧道南延至奥体商务区。	1	0	twenties	male	410000
189cbb6688527fccfe9108601b7af1f88ab40fb11bb1c6033d56384bd696bd5d1d632dfe0a4c503b2aff0eb687975465fba0cae92c2f410249cea3f4b1b08b42	common_voice_zh-CN_20070488.mp3	毛山鼠李为鼠李科鼠李属下的一个变种。	1	0	twenties	male	410000
