client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
0c8ba63665303a01117332d5c7de7438ee9e9f5d523530d1ef2cd4416721772bbca74041a6809776edd10d419a36f15d1ba5a382c8793aaaf3949a353a852417	common_voice_tr_17343924.mp3	cf0c277a73c0fb9baa308928814532ef2d395436ca3db7b95bb00539c1598f5f	Bu, hükümetin projeye ikinci destek verişi.		1	2	teens	male_masculine			tr	
2698e3a95c8fc947929bb6adfbcac091c66a7d833d041d61870a92253cdf41945ec7d9c39e71320313d61af0297be35924290a6f5cf2f04d5f5ef10bcb423ff1	common_voice_tr_17343957.mp3	43b90a1d9d5c68681cd23ff9e7ee476a487b8bcf2774658e54c62cc0a88cf928	Romanya'da faal durumda sadece 30 sinema var.		0	2	twenties	male_masculine			tr	
2698e3a95c8fc947929bb6adfbcac091c66a7d833d041d61870a92253cdf41945ec7d9c39e71320313d61af0297be35924290a6f5cf2f04d5f5ef10bcb423ff1	common_voice_tr_17343963.mp3	54db328080efb73b684c7b0419d103c16bac9d2589f4b0f147936b20c4991351	Sergi 3 Aralık'a kadar açık kalacak.		0	2	twenties	male_masculine			tr	
2698e3a95c8fc947929bb6adfbcac091c66a7d833d041d61870a92253cdf41945ec7d9c39e71320313d61af0297be35924290a6f5cf2f04d5f5ef10bcb423ff1	common_voice_tr_17343965.mp3	816e1ea3eeee5b62a3e7a20cafd9d068aeaccb062e4b4c117aef7c92c4c40de3	Tirlea 23.24'lük bir derece yaptı.		0	2	twenties	male_masculine			tr	
2698e3a95c8fc947929bb6adfbcac091c66a7d833d041d61870a92253cdf41945ec7d9c39e71320313d61af0297be35924290a6f5cf2f04d5f5ef10bcb423ff1	common_voice_tr_17343966.mp3	dd72924bfb3872abe40393b6912c39f80beaba74b61107cc1cc4919093d5b71f	Siparişin bedeli 40 milyon avro olacak.		0	2	twenties	male_masculine			tr	
8cf138cbbb4714bff41b00ab736e2955aefecdab8ef9a0ad57555a5e5d4e17e09512ddec56043f7c444ae9e87c960d0d04a594e4148d45060ac56379818eeac2	common_voice_tr_17344743.mp3	085d86c42e5fa905e9c7c79d24bf31b29f11cf7d9af712d8fc33fc187d2597fa	Etkinlik 26 Ağustos'a kadar devam edecek.		0	2	fourties	male_masculine			tr	
8cf138cbbb4714bff41b00ab736e2955aefecdab8ef9a0ad57555a5e5d4e17e09512ddec56043f7c444ae9e87c960d0d04a594e4148d45060ac56379818eeac2	common_voice_tr_17344745.mp3	54db328080efb73b684c7b0419d103c16bac9d2589f4b0f147936b20c4991351	Sergi 3 Aralık'a kadar açık kalacak.		0	2	fourties	male_masculine			tr	
8cf138cbbb4714bff41b00ab736e2955aefecdab8ef9a0ad57555a5e5d4e17e09512ddec56043f7c444ae9e87c960d0d04a594e4148d45060ac56379818eeac2	common_voice_tr_17344755.mp3	07fd555e0b7378445c03c70dea8c5884e618e6ba682f92bca98558020a964550	Gösteriye 30 ülkeden 120 genç sanatçı katıldı.		0	2	fourties	male_masculine			tr	
5d0e292b82ea0b76b1092b08aab3f2a04cfe3fc0cb64218d2c42e48e9e6d569a393395c4ea37065080595de6826f6a82127b3b2c2ba2141dce15fde445acf156	common_voice_tr_17344850.mp3	0412198f08825e83df817a47b20fa052874f508071e696ec7ce4bd0be8c01789	Etkinlik bir hafta sürecek.		2	3					tr	
5d0e292b82ea0b76b1092b08aab3f2a04cfe3fc0cb64218d2c42e48e9e6d569a393395c4ea37065080595de6826f6a82127b3b2c2ba2141dce15fde445acf156	common_voice_tr_17344851.mp3	922687953886bd9bbd832ab840336232cfe3b7d514c7b6fc362dc5f6ad319acf	Asıl geri ödeme tarihi 2021 idi.		0	2					tr	
5d0e292b82ea0b76b1092b08aab3f2a04cfe3fc0cb64218d2c42e48e9e6d569a393395c4ea37065080595de6826f6a82127b3b2c2ba2141dce15fde445acf156	common_voice_tr_17344853.mp3	715822ecdae1d147b8fe3e02d74499776cb651f560009321cbb5ac548c46818c	Sivil can kaybı sayısı da tartışmalı.		0	2					tr	
5d0e292b82ea0b76b1092b08aab3f2a04cfe3fc0cb64218d2c42e48e9e6d569a393395c4ea37065080595de6826f6a82127b3b2c2ba2141dce15fde445acf156	common_voice_tr_17344856.mp3	017b4a696f242720174be599445cc0b293a42b13a4fa5b1303c65f0b3c55b786	Sergi 28 Şubat'a kadar açık kalacak.		0	2					tr	
5d0e292b82ea0b76b1092b08aab3f2a04cfe3fc0cb64218d2c42e48e9e6d569a393395c4ea37065080595de6826f6a82127b3b2c2ba2141dce15fde445acf156	common_voice_tr_17344859.mp3	31d7101beae144091b93025a416db98178abd5ce384297a57f49b2e74ad7e702	Projenin maliyeti 41 milyon avro.		0	2					tr	
5d0e292b82ea0b76b1092b08aab3f2a04cfe3fc0cb64218d2c42e48e9e6d569a393395c4ea37065080595de6826f6a82127b3b2c2ba2141dce15fde445acf156	common_voice_tr_17344860.mp3	3c71792f3054cebe6bbf11fa99a432b13319859ed190d73b537b1a0b8937210a	Noel, bir sonraki gün yani 7 Ocak'ta kutlanır.		0	2					tr	
5d0e292b82ea0b76b1092b08aab3f2a04cfe3fc0cb64218d2c42e48e9e6d569a393395c4ea37065080595de6826f6a82127b3b2c2ba2141dce15fde445acf156	common_voice_tr_17344861.mp3	9925fb01b5439730ff6751c4aa8c6baa7c3effda1cb5177b2d16c5fb737ce6a8	Saati 700 avro olan bu hizmet biraz lüks tabii.		0	2					tr	
5d0e292b82ea0b76b1092b08aab3f2a04cfe3fc0cb64218d2c42e48e9e6d569a393395c4ea37065080595de6826f6a82127b3b2c2ba2141dce15fde445acf156	common_voice_tr_17344862.mp3	d8e2af77eb3754d9251dab012fd218b9c14d3f54ac1287ceacda48207a22c2e4	Yeni parlamento 26 Temmuz'da kurulacak.		0	2					tr	
5d0e292b82ea0b76b1092b08aab3f2a04cfe3fc0cb64218d2c42e48e9e6d569a393395c4ea37065080595de6826f6a82127b3b2c2ba2141dce15fde445acf156	common_voice_tr_17344865.mp3	e698e801f5bdd06253be28d33df495bb7c9f77c2c326f2e2415aa40195d71b35	Yazarın 70 kitabı 20'nin üzerinde dile çevrildi.		0	2					tr	
5d0e292b82ea0b76b1092b08aab3f2a04cfe3fc0cb64218d2c42e48e9e6d569a393395c4ea37065080595de6826f6a82127b3b2c2ba2141dce15fde445acf156	common_voice_tr_17344867.mp3	7886d9e81a1e3df1fd64b8551faef7586c10b2a658526b330ac9df865378dbd2	Verilen süre 29 Eylül'de sona eriyor.		0	2					tr	
5d0e292b82ea0b76b1092b08aab3f2a04cfe3fc0cb64218d2c42e48e9e6d569a393395c4ea37065080595de6826f6a82127b3b2c2ba2141dce15fde445acf156	common_voice_tr_17344872.mp3	5dd3c1dd380887d76e7c111acbb0a4c5fcf724d5e67cc4bee883573cd6787f4a	Duruşma, 14 Mayıs'a ertelendi.		0	2					tr	
5d0e292b82ea0b76b1092b08aab3f2a04cfe3fc0cb64218d2c42e48e9e6d569a393395c4ea37065080595de6826f6a82127b3b2c2ba2141dce15fde445acf156	common_voice_tr_17344873.mp3	7f45e1e145dfe59f476f0bd12a458176abac88c9c0c7bc6d39a211034afccdfb	Festival Pazar günü sona eriyor.		1	2					tr	
5d0e292b82ea0b76b1092b08aab3f2a04cfe3fc0cb64218d2c42e48e9e6d569a393395c4ea37065080595de6826f6a82127b3b2c2ba2141dce15fde445acf156	common_voice_tr_17344875.mp3	4a8153d53c23e4dfacfe14fe163f5d6cb647f70e4bc590ad997fbe1e88bd3ccb	Ağları en çok kullananlar gençler.		1	2					tr	
5d0e292b82ea0b76b1092b08aab3f2a04cfe3fc0cb64218d2c42e48e9e6d569a393395c4ea37065080595de6826f6a82127b3b2c2ba2141dce15fde445acf156	common_voice_tr_17344877.mp3	3451d65a76ce65e4c866f0e7c0440971c844cc10b43f7f91bc789f417a537040	Radikal Parti'nin parlamentoda 17 üyesi olacak.		0	2					tr	
5d0e292b82ea0b76b1092b08aab3f2a04cfe3fc0cb64218d2c42e48e9e6d569a393395c4ea37065080595de6826f6a82127b3b2c2ba2141dce15fde445acf156	common_voice_tr_17344878.mp3	dd11387c7a98d7a4ed9b1216f30189268c7c0fbab1e8664ee41afd87aae054eb	Tabii 1990'lardan bu yana durum değişti.		0	2					tr	
5d0e292b82ea0b76b1092b08aab3f2a04cfe3fc0cb64218d2c42e48e9e6d569a393395c4ea37065080595de6826f6a82127b3b2c2ba2141dce15fde445acf156	common_voice_tr_17344879.mp3	f435a454ff5f97a3c27d913a502a21bda455f9d2c0bab7dbd7943dd1cacf6219	İstanbul forumundan 54 karar çıkması bekleniyor.		0	2					tr	
5d0e292b82ea0b76b1092b08aab3f2a04cfe3fc0cb64218d2c42e48e9e6d569a393395c4ea37065080595de6826f6a82127b3b2c2ba2141dce15fde445acf156	common_voice_tr_17344880.mp3	c909356fc32fdd60c230b35271bb92a549450efaaf4f0db4af2f804622e6a983	Şampiyonada 12 Mayıs'a kadar 12 maç yapılacak.		0	2					tr	
e8695203bf5d5b2cfcf1c02e0418774bef90f41130aa4757f71855a5801853b7af94e29b900c0b81c59b754103d7e25d1ff4845fddc0e0aa69e1b131755a02d9	common_voice_tr_17344911.mp3	0beeb7ee89c934a2ca91fec0367c9ee10541fb950cef1395e0a8fb6e0f8d58ff	Biri 38 diğeri 40 numara.		0	2					tr	
75a99b923115f23b5b2b8fa933db0942a488ffa51d6b10807251f8d7b77fcc9f742bb04a461589f86aa8f3d7effa6eff7a45fbc66c1a53f5c624bc2204dad0d4	common_voice_tr_17344945.mp3	f0e18c3c30002a674f1d69ec0913bf0d764bcf669782a3631ec039b13f8821bf	Kamuoyu ikiye bölünmüş durumda.		1	2					tr	
c3895f9951d15d227f78d5aefa13c350c70777e8967d07246c06bb8cc2a2ef13f5c1be77a91c774baf8ec01f671ef65c347e164b459dd76991f3b1c66080ec68	common_voice_tr_17345305.mp3	cce8166ac97bbabe1cffa64a3c94bf6779929026b3584a402e623da98ecf274b	Koleksiyonda 25 seçilmiş eser yer alıyor.		0	2	thirties	male_masculine			tr	
c3895f9951d15d227f78d5aefa13c350c70777e8967d07246c06bb8cc2a2ef13f5c1be77a91c774baf8ec01f671ef65c347e164b459dd76991f3b1c66080ec68	common_voice_tr_17345307.mp3	35d63ba6fc399f17831c03085f56ad3f965e8dd57ab389d51dacbee101fafceb	İnşaatın 2014 yılında tamamlanması planlanıyor.		0	2	thirties	male_masculine			tr	
c3895f9951d15d227f78d5aefa13c350c70777e8967d07246c06bb8cc2a2ef13f5c1be77a91c774baf8ec01f671ef65c347e164b459dd76991f3b1c66080ec68	common_voice_tr_17345308.mp3	05986e8f32762e847a75ab23eaba6441e94e2ecbfc2e3d88ad4c372f1143aa36	İki madende 2 bin 500'den fazla kişi çalışıyor.		0	2	thirties	male_masculine			tr	
c3895f9951d15d227f78d5aefa13c350c70777e8967d07246c06bb8cc2a2ef13f5c1be77a91c774baf8ec01f671ef65c347e164b459dd76991f3b1c66080ec68	common_voice_tr_17345312.mp3	a17da8a6dcc525d0e3067f52a28bcf44c0c7a143af3282ebb8af36ca5a34acfc	En ucuz bilet 19 avro civarındaydı.		0	2	thirties	male_masculine			tr	
8aef4ea1089e6838c70c746fe2673b02c608ed1597448e1e5f1d5fbcbb7a729eb09f664fb9f0a6a635af8bb1f3523120b425067ab5d2d3e5775bcd7cd8de3cd7	common_voice_tr_17345402.mp3	f79a286020e6abc73daabd50e581396e41e473d3694d68aadba2679ea99ce97b	Toplamda h,6'nız erkek, 1,4'ünüz ise kadın.		0	2	twenties	male_masculine			tr	
c3895f9951d15d227f78d5aefa13c350c70777e8967d07246c06bb8cc2a2ef13f5c1be77a91c774baf8ec01f671ef65c347e164b459dd76991f3b1c66080ec68	common_voice_tr_17345565.mp3	dd9c47dd1a7bc1ec6c6adff57d135574652d0e5a0ff199cfc3b84eecca0fafbb	Seçimlerde toplam 12 aday yarıştı.		0	2	thirties	male_masculine			tr	
54fc2d015c27a057bc7d4426d5b3324f88d5abb2972c54cda36863f5e0a70bcce7596d9bfdf0d3985a580e997632d12a1ce70e8e131bde03a5b167144bcd71c0	common_voice_tr_17346032.mp3	f0c0c24393ebb6f10869680177d61d43f4d8c80610fb91442676dd08baf1458e	Ödül 2 milyon avro olacak.		0	2	twenties	male_masculine			tr	
54fc2d015c27a057bc7d4426d5b3324f88d5abb2972c54cda36863f5e0a70bcce7596d9bfdf0d3985a580e997632d12a1ce70e8e131bde03a5b167144bcd71c0	common_voice_tr_17346039.mp3	3229f9212a3c70afec743487781cc7e8b8b291dd76b8f5ea8ba431d389adb0ce	Dördüncü kategoride ise 848 konut yer aldı.		0	2	twenties	male_masculine			tr	
54fc2d015c27a057bc7d4426d5b3324f88d5abb2972c54cda36863f5e0a70bcce7596d9bfdf0d3985a580e997632d12a1ce70e8e131bde03a5b167144bcd71c0	common_voice_tr_17346042.mp3	bc0d7f9db8a99e62ae9aea7ead18c42b82e44f8b7c00ccf3fa583a2e2e8166dc	Şimdi Budapeşte de konuya müdahale etti.		1	3	twenties	male_masculine			tr	
54fc2d015c27a057bc7d4426d5b3324f88d5abb2972c54cda36863f5e0a70bcce7596d9bfdf0d3985a580e997632d12a1ce70e8e131bde03a5b167144bcd71c0	common_voice_tr_17346043.mp3	81916388dd646953c251be8b0a05b7d6d5ef3e481bfc0133f91b97e4411d4cd2	Aralık ayındaki ortalama aylık ücret 375 avroydu.		0	2	twenties	male_masculine			tr	
54fc2d015c27a057bc7d4426d5b3324f88d5abb2972c54cda36863f5e0a70bcce7596d9bfdf0d3985a580e997632d12a1ce70e8e131bde03a5b167144bcd71c0	common_voice_tr_17346044.mp3	d0999538c89b051e10b3af525ab295914070f9df8a291400d9e8dba144a1e35e	Yeni lidere eşi ve 18 yaşındaki kızı eşlik etti.		0	2	twenties	male_masculine			tr	
54fc2d015c27a057bc7d4426d5b3324f88d5abb2972c54cda36863f5e0a70bcce7596d9bfdf0d3985a580e997632d12a1ce70e8e131bde03a5b167144bcd71c0	common_voice_tr_17346045.mp3	dd9c47dd1a7bc1ec6c6adff57d135574652d0e5a0ff199cfc3b84eecca0fafbb	Seçimlerde toplam 12 aday yarıştı.		0	2	twenties	male_masculine			tr	
54fc2d015c27a057bc7d4426d5b3324f88d5abb2972c54cda36863f5e0a70bcce7596d9bfdf0d3985a580e997632d12a1ce70e8e131bde03a5b167144bcd71c0	common_voice_tr_17346047.mp3	554f63269b7be75d8f8b7b4083d33ba56b012b779cd6601912be7abb4716f426	Halkın yaklaşık yüzde 33'ü oy kullanmayacak.		0	2	twenties	male_masculine			tr	
54fc2d015c27a057bc7d4426d5b3324f88d5abb2972c54cda36863f5e0a70bcce7596d9bfdf0d3985a580e997632d12a1ce70e8e131bde03a5b167144bcd71c0	common_voice_tr_17346049.mp3	344b9b9099245cb93003bdd8d8f94bc20dbcd7b5980f57009b267e1536168a36	Proje yaklaşık 800 milyon euroya mal olacak.		0	2	twenties	male_masculine			tr	
54fc2d015c27a057bc7d4426d5b3324f88d5abb2972c54cda36863f5e0a70bcce7596d9bfdf0d3985a580e997632d12a1ce70e8e131bde03a5b167144bcd71c0	common_voice_tr_17346050.mp3	e4bd55c4e00a63d36d8ab66dfe0695ef7a4b801c8bbaa52dfc4af74495f34393	Bunun Sırbistan açısından anlamı yüzde 10 daha yüksek bir enflasyon mu?		0	2	twenties	male_masculine			tr	
54fc2d015c27a057bc7d4426d5b3324f88d5abb2972c54cda36863f5e0a70bcce7596d9bfdf0d3985a580e997632d12a1ce70e8e131bde03a5b167144bcd71c0	common_voice_tr_17346052.mp3	62c75af56fc2bfecdaf5faddaf12496ced385c091e60b4b37d248d6ffa53c6dc	Sergi 17 Haziran'da sona erecek.		0	2	twenties	male_masculine			tr	
1f9032da590f382bf51470674b7b15fc4568e6a444177f8de8609fc2b87a1abf6a0c20b0b8ee2ecde30a7d341a469f026608d72076f57884f63f3c1c59bb7912	common_voice_tr_17346055.mp3	622d3113866e2f447e997f2565cf6549e6fc69cd17d80bf8972f252f9e15068c	Hırvatistan ise 6.		0	2	twenties	male_masculine			tr	
1f9032da590f382bf51470674b7b15fc4568e6a444177f8de8609fc2b87a1abf6a0c20b0b8ee2ecde30a7d341a469f026608d72076f57884f63f3c1c59bb7912	common_voice_tr_17346086.mp3	2586bcaedd118b545ff707186aa5a68f40b3e354eba6d2ee048f6c1ad35797d7	Şimdiyse bu rakam 5 bine yaklaşıyor.		0	2	twenties	male_masculine			tr	
1f9032da590f382bf51470674b7b15fc4568e6a444177f8de8609fc2b87a1abf6a0c20b0b8ee2ecde30a7d341a469f026608d72076f57884f63f3c1c59bb7912	common_voice_tr_17346088.mp3	10367cc3cfda5afbc9a1fa5e24a8f362c44e3cc471ac36c20b1c7561847604de	Etkinlik 1972 yılından beri düzenleniyor.		0	2	twenties	male_masculine			tr	
1f9032da590f382bf51470674b7b15fc4568e6a444177f8de8609fc2b87a1abf6a0c20b0b8ee2ecde30a7d341a469f026608d72076f57884f63f3c1c59bb7912	common_voice_tr_17346106.mp3	5c7de1e8c9f88b09489e909204f409c31739ffcd84eb56b7ecfe0c1dfd4e5fd8	Yatırım maliyeti 6 milyon avroya ulaştı.		0	2	twenties	male_masculine			tr	
b838c2ff393ac19b18ee6f239686676bec62638cee2c24f11d3c2306b6c2ede420503b16b03834429402869d5caad8f337dc8297b1599e6e33e3cfc67f13a8a5	common_voice_tr_17346649.mp3	22c98340c52a1f1a283dda02f4051a6e2a06e3272ac53d85b2309a204b32aeda	Ekim 2005'te müzakereler başladı.		0	2	twenties	male_masculine			tr	
b838c2ff393ac19b18ee6f239686676bec62638cee2c24f11d3c2306b6c2ede420503b16b03834429402869d5caad8f337dc8297b1599e6e33e3cfc67f13a8a5	common_voice_tr_17346656.mp3	03fedace33fbebe560a1396440ebc3ebcc2edc1e0634b63346e927e412f69518	Mevcut sayı 6 bin 300 civarında.		0	2	twenties	male_masculine			tr	
b838c2ff393ac19b18ee6f239686676bec62638cee2c24f11d3c2306b6c2ede420503b16b03834429402869d5caad8f337dc8297b1599e6e33e3cfc67f13a8a5	common_voice_tr_17346659.mp3	5e2ba0dac6874f3c323ecf0dd406ecf71e914a1f4848c4279ae0c462e45900fe	Bu dili nerden öğrendiğini soruyoruz.		1	2	twenties	male_masculine			tr	
